,TICKER,CIK,YEAR,YEAR-1 ROE,ROE,YEAR+1 ROE,YEAR-1 ASSET,ASSET,YEAR+1 ASSET,YEAR-1 REVENUE,REVENUE,YEAR+1 REVENUE,YEAR-1 NET INCOME,NET INCOME,YEAR+1 NET INCOME,ACCESSION NUMBER,CONFORMED SUBMISSION TYPE,CONFORMED PERIOD OF REPORT,FILED AS OF DATE,DATE AS OF CHANGE,COMPANY CONFORMED NAME,FISCAL YEAR END,Y-1 PROFIT MARGIN,Y PROFIT MARGIN,Y+1 PROFIT MARGIN,CURRENT REVENUE YOY,NEXT REVENUE YOY,CURRENT PROFIT MARGIN YOY,NEXT PROFIT MARGIN YOY,CURRENT ROE YOY,FUTURE ROE YOY
307,APH US,0000820313,2000,nan,nan,125.721844,836.376,1004.322021,1026.743042,1010.6,1359.7,1103.77,35.62,107.9,83.71,0000912057-01-505632,10-K,2000-12-31,2001-03-30,Not found,AMPHENOL CORP /DE/,1231,0.0352463882841876,0.0793557402368169,0.0758400753780225,0.047011150196863,0.0493292980120713,0.0441093519526293,-0.0035156648587943,,
308,APH US,0000820313,2002,125.721844,59.31307387,42.41131249,1026.743042,1078.908,1181.384033,1103.77,1062.0,1239.5,83.71,80.34,103.99,0001104659-03-005299,10-K,2002-12-31,2003-03-28,Not found,AMPHENOL CORP /DE/,1231,0.0758400753780225,0.0756497175141243,0.0838967325534489,0.0741878328501876,-0.0457126968072871,-0.0037060227226926,0.0082470150393246,-66.40877013000001,-16.901761379999996
309,APH US,0000820313,2002,125.721844,59.31307387,42.41131249,1026.743042,1078.908,1181.384033,1103.77,1062.0,1239.5,83.71,80.34,103.99,0001047469-03-026319,10-K/A,2002-12-31,2003-08-05,Not found,AMPHENOL CORP /DE/,1231,0.0758400753780225,0.0756497175141243,0.0838967325534489,-0.0457126968072871,-0.0949802844942933,0.0,0.0082470150393246,-66.40877013000001,-16.901761379999996
310,APH US,0000820313,2003,59.31307387,42.41131249,40.57365641,1078.908,1181.384033,1306.711,1062.0,1239.5,1530.45,80.34,103.99,163.31,0001047469-04-003700,10-K,2003-12-31,2004-02-09,Not found,AMPHENOL CORP /DE/,1231,0.0756497175141243,0.0838967325534489,0.1067071776274951,-0.0949802844942933,-0.4226525333450077,0.0082470150393246,0.0228104450740462,-16.901761379999996,-1.8376560800000021
311,APH US,0000820313,2005,40.57365641,35.24634899,32.11736503,1306.711,1932.54,2195.397,1530.45,1808.15,2471.43,163.31,206.34,255.69,0001104659-06-016969,10-K,2005-12-31,2006-03-16,20060315,AMPHENOL CORP /DE/,1231,0.1067071776274951,0.1141166385532173,0.103458321700392,-0.4226525333450077,0.6713353438239026,0.0302199059997684,-0.0106583168528252,-5.327307419999997,-3.1289839599999993
312,APH US,0000820313,2007,32.11736503,32.58385503,32.06554314,2195.397,2675.733,2994.159,2471.43,2851.04,3236.47,255.69,353.19,419.15,0001104659-08-012896,10-K,2007-12-31,2008-02-26,20080226,AMPHENOL CORP /DE/,1231,0.103458321700392,0.123881110051069,0.1295083841345663,0.6713353438239026,0.2039836404761162,0.0097644714978517,0.0056272740834972,0.4664900000000003,-0.5183118899999997
313,APH US,0000820313,2012,23.33562746,24.13441212,24.03648464,4445.225,5215.463,6168.0,3939.79,4292.1,4614.7,524.19,555.3,635.7,0001104659-13-013180,10-K,2012-12-31,2013-02-22,20130222,AMPHENOL CORP /DE/,1231,0.1330502387183073,0.1293772279303837,0.1377554337226688,0.2039836404761162,0.0650901602858247,0.0054961178793146,0.0083782057922851,0.798784659999999,-0.09792747999999918
314,APH US,0000820313,2014,24.03648464,24.59206853,24.84583218,6168.0,6985.9,7458.4,4614.7,5345.5,5568.7,635.7,709.1,763.5,0001104659-15-012575,10-K,2014-12-31,2015-02-20,20150220,AMPHENOL CORP /DE/,1231,0.1377554337226688,0.1326536338976709,0.1371056081311616,0.0650901602858247,0.0387448054025287,0.0032764059672872,0.0044519742334907,0.5555838899999976,0.2537636499999998
315,APH US,0000820313,2015,24.59206853,24.84583218,23.80594208,6985.9,7458.4,8498.7,5345.5,5568.7,6286.4,709.1,763.5,822.9,0001104659-16-098503,10-K,2015-12-31,2016-02-19,20160219,AMPHENOL CORP /DE/,1231,0.1326536338976709,0.1371056081311616,0.1309016289132094,0.0387448054025287,0.0589102247061053,0.0044519742334907,-0.0062039792179522,0.2537636499999998,-1.0398900999999974
316,APH US,0000820313,2017,23.80594208,16.9739194,30.0994155,8498.7,10003.9,10044.9,6286.4,7011.3,8202.0,822.9,650.5,1205.0,0001558370-18-000871,10-K,2017-12-31,2018-02-21,20180221,AMPHENOL CORP /DE/,1231,0.1309016289132094,0.0927787999372441,0.1469153864910997,0.0589102247061053,0.0957981830524103,-0.0443268081939175,0.0541365865538555,-6.8320226800000015,13.1254961
317,APH US,0000820313,2018,16.9739194,30.0994155,27.02607841,10003.9,10044.9,10815.5,7011.3,8202.0,8225.4,650.5,1205.0,1155.0,0001558370-19-000636,10-K,2018-12-31,2019-02-13,20190213,AMPHENOL CORP /DE/,1231,0.0927787999372441,0.1469153864910997,0.1404187030417973,0.0957981830524103,nan,0.0541365865538555,-0.0064966834493023,13.1254961,-3.073337089999999
318,APH US,0000820313,2019,30.0994155,27.02607841,24.27384218,10044.9,10815.5,12327.3,8202.0,8225.4,8598.9,1205.0,1155.0,1203.4,0001558370-20-000728,10-K,2019-12-31,2020-02-12,20200212,AMPHENOL CORP /DE/,1231,0.1469153864910997,0.1404187030417973,0.1399481329007198,0.1875278822254796,0.0936217028470228,-0.0064966834493023,-0.0004705701410775,-3.073337089999999,-2.752236230000001
319,APH US,0000820313,2020,27.02607841,24.27384218,27.22364357,10815.5,12327.3,14678.4,8225.4,8598.9,10876.3,1155.0,1203.4,1590.8,0001558370-21-000881,10-K,2020-12-31,2021-02-10,20210210,AMPHENOL CORP /DE/,1231,0.1404187030417973,0.1399481329007198,0.1462629754604047,0.1875278822254796,0.0936217028470228,-0.0004705701410775,0.0063148425596848,-2.752236230000001,2.949801390000001
320,APH US,0000820313,2021,24.27384218,27.22364357,28.56821049,12327.3,14678.4,15326.2,8598.9,10876.3,12623.0,1203.4,1590.8,1902.3,0001558370-22-000961,10-K,2021-12-31,2022-02-09,20220209,AMPHENOL CORP /DE/,1231,0.1399481329007198,0.1462629754604047,0.1507011011645409,0.0567869573181901,0.0524570982839313,0.0063148425596848,0.0044381257041361,2.949801390000001,1.3445669199999983
321,APH US,0000820313,2022,27.22364357,28.56821049,25.10073493,14678.4,15326.2,16526.4,10876.3,12623.0,12554.7,1590.8,1902.3,1928.0,0001558370-23-001036,10-K,2022-12-31,2023-02-08,20230208,AMPHENOL CORP /DE/,1231,0.1462629754604047,0.1507011011645409,0.1535679864911148,0.0524570982839313,-0.0693018755275564,0.0044381257041361,0.0028668853265739,1.3445669199999983,-3.467475559999997
322,AVY US,0000008818,2001,60.83253718,27.67567593,25.90391929,5291.600098,2819.2,3652.399902,7661.7,3803.3,4155.9,498.9,243.2,257.2,0000898430-02-004661,10-K/A,2001-12-29,2002-12-27,Not found,AVERY DENNISON CORPORATION,1231,0.0651160969497631,0.0639444692766807,0.0618879183810967,-0.0693018755275564,0.0225497049116503,nan,-0.002056550895584,-33.156861250000006,-1.7717566399999995
323,AVY US,0000008818,2022,43.41653712,38.27023202,24.18211101,7971.6,7950.5,8209.8,8408.3,9039.3,8364.3,740.1,757.1,503.0,0000008818-23-000002,10-K,2022-12-31,2023-02-22,20230222,Avery Dennison Corp,1231,0.0880201705457702,0.0837564855685727,0.0601365326446923,0.0225497049116503,-0.1513211122696652,0.019812016291892,-0.0236199529238804,-5.146305099999999,-14.088121010000002
324,AXON US,0001069183,2005,30.71092815,1.051988337,-4.025942897,106.269136,112.860701,119.837689,67.64,47.69,67.72,19.13,1.06,-4.09,0000950153-06-000700,10-K,2005-12-31,2006-03-16,20060316,TASER INTERNATIONAL INC,Not found,0.2828208160851567,0.0222268819459006,-0.0603957471943295,-0.1513211122696652,0.0174911804889986,nan,-0.0826226291402302,-29.658939813,-5.077931234
325,AXON US,0001069183,2006,1.051988337,-4.025942897,13.66258837,112.860701,119.837689,137.763401,47.69,67.72,100.73,1.06,-4.09,15.03,0000950153-07-000571,10-K,2006-12-31,2007-03-15,20070315,TASER INTERNATIONAL INC,Not found,0.0222268819459006,-0.0603957471943295,0.1492107614414772,0.0174911804889986,0.0633007159784954,-0.0826226291402302,0.2096065086358068,-5.077931234,17.688531267000002
326,AXON US,0001069183,2007,-4.025942897,13.66258837,3.119740965,119.837689,137.763401,130.015506,67.72,100.73,92.85,-4.09,15.03,3.64,0000950153-08-000423,10-K,2007-12-31,2008-02-29,20080229,TASER INTERNATIONAL INC,Not found,-0.0603957471943295,0.1492107614414772,0.0392030156165858,0.0633007159784954,0.0777114423172071,0.2096065086358068,-0.1100077458248913,17.688531267000002,-10.542847405
327,AXON US,0001069183,2008,13.66258837,3.119740965,-0.000960789,137.763401,130.015506,138.425917,100.73,92.85,104.25,15.03,3.64,0.0,0000950153-09-000201,10-K,2008-12-31,2009-03-16,20090316,TASER INTERNATIONAL INC,Not found,0.1492107614414772,0.0392030156165858,0.0,0.0777114423172071,-0.0602501825431873,-0.1100077458248913,-0.0392030156165858,-10.542847405,-3.120701754
328,AXON US,0001069183,2009,3.119740965,-0.000960789,-3.727224072,130.015506,138.425917,136.186935,92.85,104.25,86.93,3.64,0.0,-4.38,0000950123-10-024799,10-K,2009-12-31,2010-03-15,20100315,TASER INTERNATIONAL INC,Not found,0.0392030156165858,0.0,-0.0503853675370988,-0.0602501825431873,0.0384398859179372,-0.0392030156165858,-0.0503853675370988,-3.120701754,-3.7262632829999998
329,AXON US,0001069183,2010,-0.000960789,-3.727224072,-7.039169298,138.425917,136.186935,104.962751,104.25,86.93,90.03,0.0,-4.38,-7.04,0000950123-11-025257,10-K,2010-12-31,2011-03-14,20110314,TASER INTERNATIONAL INC,Not found,0.0,-0.0503853675370988,-0.07819615683661,0.0994780349022155,0.1539784350320704,-0.0503853675370988,-0.0278107892995112,-3.7262632829999998,-3.311945226
330,AXON US,0001069183,2011,-3.727224072,-7.039169298,17.36532567,136.186935,104.962751,116.236,86.93,90.03,114.75,-4.38,-7.04,14.74,0001193125-12-112320,10-K,2011-12-31,2012-03-13,20120313,TASER INTERNATIONAL INC,Not found,-0.0503853675370988,-0.07819615683661,0.1284531590413943,0.0078747386858014,0.195600075679539,-0.0278107892995112,0.2066493158780043,-3.311945226,24.404494968
331,AXON US,0001069183,2012,-7.039169298,17.36532567,18.65134538,104.962751,116.236,148.382,90.03,114.75,137.83,-7.04,14.74,18.24,0001193125-13-098571,10-K,2012-12-31,2013-03-08,20130308,TASER INTERNATIONAL INC,Not found,-0.07819615683661,0.1284531590413943,0.1323369368062105,nan,-0.0098763131536651,0.2066493158780043,0.0038837777648161,24.404494968,1.286019709999998
332,AXON US,0001069183,2013,17.36532567,18.65134538,16.77637259,116.236,148.382,185.368,114.75,137.83,164.53,14.74,18.24,19.92,0001193125-14-091839,10-K,2013-12-31,2014-03-10,20140310,TASER INTERNATIONAL INC,Not found,0.1284531590413943,0.1323369368062105,0.121072144897587,-0.0098763131536651,-0.1168701625614605,0.0038837777648161,-0.0112647919086234,1.286019709999998,-1.8749727899999975
333,AXON US,0001069183,2014,18.65134538,16.77637259,13.93380168,148.382,185.368,229.881,137.83,164.53,197.89,18.24,19.92,19.93,0001069183-15-000028,10-K,2014-12-31,2015-03-12,20150311,TASER INTERNATIONAL INC,Not found,0.1323369368062105,0.121072144897587,0.1007125170549295,-0.0098763131536651,-0.1168701625614605,-0.0112647919086234,-0.0203596278426575,-1.8749727899999975,-2.842570910000001
334,AXON US,0001069183,2015,16.77637259,13.93380168,11.23575799,185.368,229.881,278.163,164.53,197.89,268.25,19.92,19.93,17.3,0001069183-16-000148,10-K,2015-12-31,2016-03-07,20160304,TASER INTERNATIONAL INC,1231,0.121072144897587,0.1007125170549295,0.0644920782851817,nan,nan,-0.0203596278426575,-0.0362204387697477,-2.842570910000001,-2.6980436900000004
335,AXON US,0001069183,2016,13.93380168,11.23575799,3.271427315,229.881,278.163,338.112,197.89,268.25,343.8,19.93,17.3,5.21,0001069183-17-000042,10-K,2016-12-31,2017-03-06,20170306,TASER INTERNATIONAL INC,1231,0.1007125170549295,0.0644920782851817,0.015154159394997,-0.1920686928030731,-0.0737659068661725,-0.0362204387697477,-0.0493379188901846,-2.6980436900000004,-7.964330674999999
336,AXON US,0001069183,2017,11.23575799,3.271427315,9.20178711,278.163,338.112,719.54,268.25,343.8,420.07,17.3,5.21,29.21,0001069183-18-000020,10-K,2017-12-31,2018-03-01,20180301,"AXON ENTERPRISE, INC.",1231,0.0644920782851817,0.015154159394997,0.0695360297093341,-0.1920686928030731,-0.0737659068661725,-0.0493379188901846,0.054381870314337,-7.964330674999999,5.930359794999999
337,AXON US,0001069183,2019,9.20178711,0.174511955,-0.226879421,719.54,845.639,1381.023,420.07,530.86,681.0,29.21,0.88,-1.72,0001069183-20-000016,10-K,2019-12-31,2020-02-28,20200227,"AXON ENTERPRISE, INC.",1231,0.0695360297093341,0.0016576875259013,-0.002525697503671,-0.0737659068661725,0.0656752472257869,-0.0134964718690957,-0.0041833850295724,-9.027275155,-0.40139137599999997
338,AXON US,0001069183,2020,0.174511955,-0.226879421,-5.930327691,845.639,1381.023,1688.21,530.86,681.0,863.38,0.88,-1.72,-60.02,0001558370-21-001873,10-K,2020-12-31,2021-02-26,20210225,"AXON ENTERPRISE, INC.",1231,0.0016576875259013,-0.002525697503671,-0.0695174778197317,0.0656752472257869,0.0352766168449387,-0.0041833850295724,-0.0669917803160606,-0.40139137599999997,-5.70344827
339,AZO US,0000866787,2002,18.89009423,55.05522908,97.39604943,3432.512,3477.791,3766.826,4818.19,5325.51,5457.12,175.53,428.15,517.6,0000950144-02-010940,10-K,2002-08-31,2002-10-31,Not found,AUTOZONE INC,0830,0.0364306928535404,0.080396055964593,0.0948485648107426,0.0352766168449387,-0.0332535066712281,nan,0.0144525088461496,36.16513485,42.34082035000001
340,AZO US,0000866787,2008,136.5080529,202.7553102,nan,4804.709,5257.112,5318.405,6169.8,6522.71,6816.82,595.67,641.61,657.05,0001362310-08-006211,10-K,2008-08-30,2008-10-27,20081027,AUTOZONE INC,1231,0.0965460792894421,0.098365556647467,0.0963865849472334,-0.0332535066712281,-0.0040342557859721,0.017969500682874,-0.0019789717002336,66.2472573,
341,AZO US,0000866787,2009,202.7553102,nan,nan,5257.112,5318.405,5571.594,6522.71,6816.82,7362.62,641.61,657.05,738.31,0000950123-09-053232,10-K,2009-08-29,2009-10-26,20091026,AUTOZONE INC,1231,0.098365556647467,0.0963865849472334,0.1002781618499936,-0.0040342557859721,0.0384451392836839,-0.0019789717002336,0.0038915769027601,,
342,AZO US,0000866787,2010,nan,nan,nan,5318.405,5571.594,5869.602,6816.82,7362.62,8072.97,657.05,738.31,848.97,0000950123-10-095687,10-K,2010-08-28,2010-10-25,20101025,AUTOZONE INC,1231,0.0963865849472334,0.1002781618499936,0.1051620407359373,0.0384451392836839,-0.0197084787517963,0.0038915769027601,0.0048838788859437,,
343,AZO US,0000866787,2012,nan,nan,nan,5869.602,6265.639,6892.089,8072.97,8603.86,9147.53,848.97,930.37,1016.48,0001193125-12-430271,10-K,2012-08-25,2012-10-22,20121022,AUTOZONE INC,1231,0.1051620407359373,0.1081340235661668,0.1111207069012072,-0.0197084787517963,-0.0635253054101221,0.0078558617161731,0.0029866833350404,,
344,AZO US,0000866787,2013,nan,nan,nan,6265.639,6892.089,7497.163,8603.86,9147.53,9475.31,930.37,1016.48,1069.74,0001193125-13-413428,10-K,2013-08-31,2013-10-28,20131028,AUTOZONE INC,1231,0.1081340235661668,0.1111207069012072,0.1128976255130439,-0.0635253054101221,-0.0231084606783451,0.0029866833350404,0.0017769186118367,,
345,AZO US,0000866787,2014,nan,nan,nan,6892.089,7497.163,8102.349,9147.53,9475.31,10187.34,1016.48,1069.74,1160.24,0001193125-14-383401,10-K,2014-08-30,2014-10-27,20141027,AUTOZONE INC,1231,0.1111207069012072,0.1128976255130439,0.1138903776648271,-0.0231084606783451,0.0480732544830217,0.0017769186118367,0.0009927521517832,,
346,AZO US,0000866787,2015,nan,nan,nan,7497.163,8102.349,8599.787,9475.31,10187.34,10635.68,1069.74,1160.24,1241.01,0001193125-15-353476,10-K,2015-08-29,2015-10-26,20151026,AUTOZONE INC,1231,0.1128976255130439,0.1138903776648271,0.1166836535134565,0.0480732544830217,0.024099017109574,0.0009927521517832,0.0027932758486294,,
347,AZO US,0000866787,2016,nan,nan,nan,8102.349,8599.787,9259.781,10187.34,10635.68,10888.68,1160.24,1241.01,1280.87,0001193125-16-745160,10-K,2016-08-27,2016-10-24,20161024,AUTOZONE INC,1231,0.1138903776648271,0.1166836535134565,0.1176331750037653,0.024099017109574,0.0614958054884117,0.0027932758486294,0.0009495214903087,,
348,AZO US,0000866787,2017,nan,nan,nan,8599.787,9259.781,9346.98,10635.68,10888.68,11221.08,1241.01,1280.87,1337.54,0001193125-17-319357,10-K,2017-08-26,2017-10-25,20171025,AUTOZONE INC,1231,0.1166836535134565,0.1176331750037653,0.1191988649933874,0.0614958054884117,-0.1572567142187395,0.0009495214903087,0.001565689989622,,
349,AZO US,0000866787,2018,nan,nan,nan,9259.781,9346.98,9895.913,10888.68,11221.08,11863.74,1280.87,1337.54,1617.22,0001193125-18-306452,10-K,2018-08-25,2018-10-24,20181024,AUTOZONE INC,0825,0.1176331750037653,0.1191988649933874,0.136316203827798,-0.1572567142187395,0.1648255582929349,0.001565689989622,0.0171173388344105,,
350,AZO US,0000866787,2019,nan,nan,nan,9346.98,9895.913,14423.872,11221.08,11863.74,12631.97,1337.54,1617.22,1732.97,0001193125-19-276201,10-K,2019-08-31,2019-10-28,20191028,AUTOZONE INC,0831,0.1191988649933874,0.136316203827798,0.1371892111840037,0.1648255582929349,-0.0418230197175411,0.0171173388344105,0.0008730073562057,,
351,AZO US,0000866787,2020,nan,nan,nan,9895.913,14423.872,14516.199,11863.74,12631.97,14629.59,1617.22,1732.97,2170.31,0001558370-20-011748,10-K,2020-08-29,2020-10-26,20201026,AUTOZONE INC,0829,0.136316203827798,0.1371892111840037,0.1483507056588735,-0.0418230197175411,0.1322272856735972,0.0008730073562057,0.0111614944748697,,
352,AZO US,0000866787,2021,nan,nan,nan,14423.872,14516.199,15275.043,12631.97,14629.59,16252.23,1732.97,2170.31,2429.6,0001558370-21-013446,10-K,2021-08-28,2021-10-25,20211025,AUTOZONE INC,0828,0.1371892111840037,0.1483507056588735,0.1494933310690286,0.0573226974921319,0.0525300934159537,0.0111614944748697,0.0011426254101551,,
353,AZO US,0000866787,2022,nan,nan,nan,14516.199,15275.043,15985.878,14629.59,16252.23,17457.21,2170.31,2429.6,2528.43,0001558370-22-015239,10-K,2022-08-27,2022-10-24,20221024,AUTOZONE INC,0827,0.1483507056588735,0.1494933310690286,0.1448358586509528,0.0525300934159537,0.0507087846610817,0.0011426254101551,-0.0046574724180758,,
354,AZO US,0000866787,2023,nan,nan,nan,15275.043,15985.878,15985.878,16252.23,17457.21,nan,2429.6,2528.43,nan,0001558370-23-016668,10-K,2023-08-26,2023-10-24,20231024,AUTOZONE INC,0826,0.1494933310690286,0.1448358586509528,nan,0.0554008951504991,0.0392019702997712,-0.0046574724180758,nan,,
355,BA US,0000012927,2018,684.027497,1048.621554,nan,112362.0,117359.0,133625.0,94005.0,101127.0,76559.0,8458.0,10460.0,-636.0,0000012927-19-000010,10-K,2018-12-31,2019-02-08,20190208,BOEING CO,1231,0.0899739375565129,0.1034342954898296,-0.0083073185386434,0.0117656957747268,0.241850085934468,nan,-0.111741614028473,364.594057,
356,BA US,0000012927,2019,1048.621554,nan,nan,117359.0,133625.0,152136.0,101127.0,76559.0,58158.0,10460.0,-636.0,-11873.0,0000012927-20-000014,10-K,2019-12-31,2020-01-31,20200131,BOEING CO,1231,0.1034342954898296,-0.0083073185386434,-0.2041507617180783,0.241850085934468,0.0742547183499447,-0.111741614028473,-0.1958434431794349,,
357,BA US,0000012927,2020,nan,nan,nan,133625.0,152136.0,138552.0,76559.0,58158.0,62286.0,-636.0,-11873.0,-4202.0,0000012927-21-000011,10-K,2020-12-31,2021-02-01,20210201,BOEING CO,1231,-0.0083073185386434,-0.2041507617180783,-0.0674629932890216,0.0742547183499447,0.0084051948051948,-0.1958434431794349,0.1366877684290567,,
358,BALL US,0000009389,2004,35.35019605,31.20777027,28.31572923,4069.6,4477.7,4343.4,4977.0,5440.2,5751.2,229.9,295.6,272.1,0000009389-05-000060,10-K,2004-12-31,2005-02-23,20060207,BALL CORP,1231,0.0461924854329917,0.0543362376383221,0.04731186534984,0.0084051948051948,nan,nan,-0.007024372288482,-4.14242578,-2.8920410400000023
359,BALL US,0000009389,2006,28.31572923,32.94846804,22.43311137,4343.4,5840.9,6020.6,5751.2,6621.5,7475.3,272.1,329.6,281.3,0000009389-07-000049,10-K,2006-12-31,2007-02-22,20070222,BALL CORP,1231,0.04731186534984,0.0497772408064638,0.0376305967653472,-0.0744186046511627,0.0761353939508865,-0.0045589968318583,-0.0121466440411165,4.632738810000003,-10.515356670000003
360,BALL US,0000009389,2007,32.94846804,22.43311137,26.31470576,5840.9,6020.6,6368.7,6621.5,7475.3,7561.5,329.6,281.3,319.5,0000009389-08-000054,10-K,2007-12-31,2008-02-25,20080225,BALL CORP,1231,0.0497772408064638,0.0376305967653472,0.0422535211267605,0.0761353939508865,0.0148017621145374,-0.0121466440411165,0.0046229243614133,-10.515356670000003,3.88159439
361,BALL US,0000009389,2008,22.43311137,26.31470576,29.08777324,6020.6,6368.7,6488.3,7475.3,7561.5,6710.4,281.3,319.5,387.9,0000009389-09-000006,10-K,2008-12-31,2009-02-25,20090225,BALL CORP,1231,0.0376305967653472,0.0422535211267605,0.0578057939914163,0.0731359983724951,0.0925118483412322,0.0046229243614133,0.0155522728646557,3.88159439,2.7730674800000017
362,BALL US,0000009389,2012,32.44309671,33.96323435,35.15230071,7284.6,7507.1,7819.8,8630.9,8735.7,8468.1,444.0,396.3,406.8,0001104659-13-013165,10-K,2012-12-31,2013-02-22,20130222,BALL CORP,1231,0.0514430708269126,0.0453655688725574,0.0480391114889998,0.0925118483412322,0.0345306264098559,0.0031120477457968,0.0026735426164424,1.5201376400000015,1.1890663599999982
363,BALL US,0000009389,2014,35.15230071,42.0958352,24.60487719,7819.8,7571.0,9697.0,8468.1,8570.0,7997.0,406.8,470.0,281.0,0001104659-15-012578,10-K,2014-12-31,2015-02-20,20150220,BALL CORP,1231,0.0480391114889998,0.0548424737456242,0.0351381768163061,0.0615396260691847,0.0660296634341129,0.0094769048730668,-0.0197042969293181,6.943534490000005,-17.490958010000003
364,BALL US,0000009389,2019,12.27192864,17.66817543,18.79820051,16554.0,17360.0,18252.0,11635.0,11474.0,11781.0,454.0,566.0,585.0,0001558370-20-001005,10-K,2019-12-31,2020-02-19,20200219,BALL Corp,1231,0.0390201976794155,0.0493289175527279,0.0496562261268143,0.0660296634341129,0.1138461538461538,-0.0055135561928963,0.0003273085740864,5.396246790000001,1.1300250799999993
365,BALL US,0000009389,2020,17.66817543,18.79820051,25.4419009,17360.0,18252.0,19714.0,11474.0,11781.0,13811.0,566.0,585.0,878.0,0001558370-21-001121,10-K,2020-12-31,2021-02-17,20210217,BALL Corp,1231,0.0493289175527279,0.0496562261268143,0.0635725146622257,0.1138461538461538,0.0343502282008167,0.0003273085740864,0.0139162885354113,1.1300250799999993,6.643700389999999
366,BALL US,0000009389,2021,18.79820051,25.4419009,20.28781038,18252.0,19714.0,19909.0,11781.0,13811.0,15349.0,585.0,878.0,719.0,0001558370-22-001251,10-K,2021-12-31,2022-02-16,20220216,BALL Corp,1231,0.0496562261268143,0.0635725146622257,0.0468434425695485,0.0343502282008167,0.1507199256850905,0.0139162885354113,-0.0167290720926772,6.643700389999999,-5.1540905200000005
367,BALL US,0000009389,2022,25.4419009,20.28781038,19.55739972,19714.0,19909.0,19303.0,13811.0,15349.0,14029.0,878.0,719.0,707.0,0000009389-23-000011,10-K,2022-12-31,2023-02-21,20230221,BALL Corp,1231,0.0635725146622257,0.0468434425695485,0.0503956090954451,0.1507199256850905,0.0454086781029263,-0.0167290720926772,0.0035521665258966,-5.1540905200000005,-0.7304106600000004
368,BAX US,0000010456,2015,30.11517819,11.41105741,57.94817927,25917.0,20962.0,15546.0,10719.0,9968.0,10163.0,2497.0,968.0,4965.0,0001193125-16-479471,10-K,2015-12-31,2016-02-26,20160226,BAXTER INTERNATIONAL INC,1231,0.2329508349659483,0.0971107544141252,0.4885368493555053,0.0454086781029263,0.0972972972972973,nan,0.3914260949413801,-18.704120780000004,46.53712186
369,BAX US,0000010456,2017,57.94817927,6.91397726,18.22253654,15546.0,17111.0,15720.0,10163.0,10584.0,11099.0,4965.0,602.0,1546.0,0001564590-18-002954,10-K,2017-12-31,2018-02-23,20180223,BAXTER INTERNATIONAL INC,1231,0.4885368493555053,0.0568783068783068,0.1392918280926209,0.1651363383416805,0.0364179104477611,-0.0402324475358183,0.082413521214314,-51.034202009999994,11.30855928
370,BAX US,0000010456,2018,6.91397726,18.22253654,12.73050998,17111.0,15720.0,18193.0,10584.0,11099.0,11362.0,602.0,1546.0,1001.0,0001564590-19-003727,10-K,2018-12-31,2019-02-21,20190221,BAXTER INTERNATIONAL INC,1231,0.0568783068783068,0.1392918280926209,0.0881006864988558,0.0364179104477611,-0.0821428571428571,0.082413521214314,-0.0511911415937651,11.30855928,-5.492026559999999
371,BAX US,0000010456,2020,12.73050998,13.30034397,14.45457616,18193.0,20019.0,33521.0,11362.0,11673.0,12784.0,1001.0,1102.0,1284.0,0001628280-21-001867,10-K,2020-12-31,2021-02-11,20210211,BAXTER INTERNATIONAL INC,1231,0.0881006864988558,0.0944058939432879,0.1004380475594493,0.0360255548083389,0.1126076711866386,-0.044885934149333,0.0060321536161613,0.5698339899999993,1.15423219
372,BAX US,0000010456,2021,13.30034397,14.45457616,-32.63581489,20019.0,33521.0,28287.0,11673.0,12784.0,15113.0,1102.0,1284.0,-2433.0,0001628280-22-003432,10-K,2021-12-31,2022-02-23,20220223,BAXTER INTERNATIONAL INC,1231,0.0944058939432879,0.1004380475594493,-0.1609872295374843,0.0731981095952204,0.0212607892395968,0.0060321536161613,-0.2614252770969336,1.15423219,-47.09039105
373,BAX US,0000010456,2022,14.45457616,-32.63581489,37.31647348,33521.0,28287.0,28276.0,12784.0,15113.0,14813.0,1284.0,-2433.0,2656.0,0001628280-23-002864,10-K,2022-12-31,2023-02-09,20230209,BAXTER INTERNATIONAL INC,1231,0.1004380475594493,-0.1609872295374843,0.1793019644906501,0.1109120764293178,0.1148884708411717,-0.2614252770969336,0.3402891940281344,-47.09039105,69.95228836999999
374,BBY US,0000764478,2005,22.91937581,25.00317622,23.49062436,8652.0,10294.0,11864.0,24548.0,27433.0,30848.0,705.0,984.0,1140.0,0001047469-05-014212,10-K,2005-02-26,2005-05-10,20050510,BEST BUY CO INC,0301,0.028719243930259,0.0358692086173586,0.0369553941908713,0.3475955164517295,0.1176996690814775,nan,0.0010861855735127,2.083800410000002,-1.5125518599999985
375,BBY US,0000764478,2006,25.00317622,23.49062436,24.03560831,10294.0,11864.0,13570.0,27433.0,30848.0,35934.0,984.0,1140.0,1377.0,0001104659-06-033306,10-K,2006-02-25,2006-05-10,20060510,BEST BUY CO INC,0301,0.0358692086173586,0.0369553941908713,0.0383202537986308,0.3196490885450125,0.046460728416986,0.0010861855735127,0.0013648596077594,-1.5125518599999985,0.5449839499999989
